hotel,is_canceled,lead_time,arrival_date_year,Fee
City Hotel,0,88,2016,4489
City Hotel,0,1,2016,1735
City Hotel,0,34,2016,1518
City Hotel,0,27,2016,2272
City Hotel,0,88,2016,3876
City Hotel,0,88,2016,5185
City Hotel,0,88,2016,3954
City Hotel,0,88,2016,6491
City Hotel,0,88,2016,1247
City Hotel,0,88,2016,772
City Hotel,0,4,2016,7667
City Hotel,0,88,2016,7807
City Hotel,0,88,2016,6660
City Hotel,0,15,2016,6466
City Hotel,0,9,2016,900
City Hotel,0,0,2016,5488
City Hotel,0,87,2016,7976
City Hotel,0,28,2016,4595
City Hotel,0,1,2016,420
City Hotel,0,93,2016,7330
City Hotel,0,211,2016,1135
City Hotel,0,211,2016,7920
City Hotel,0,225,2016,7313
City Hotel,0,85,2016,51
City Hotel,0,3,2016,5175
City Hotel,0,85,2016,7875
City Hotel,0,56,2016,1544
City Hotel,0,127,2016,5650
City Hotel,0,93,2016,6894
City Hotel,0,7,2016,4674
City Hotel,0,35,2016,4209
City Hotel,0,204,2016,2685
City Hotel,0,3,2016,4437
City Hotel,0,17,2016,5066
City Hotel,0,204,2016,3308
City Hotel,0,41,2016,3552
City Hotel,0,174,2016,4540
City Hotel,0,9,2016,7873
City Hotel,0,1,2016,2610
City Hotel,0,59,2016,7961
City Hotel,0,3,2016,4568
City Hotel,0,127,2016,5957
City Hotel,0,72,2016,808
City Hotel,0,85,2016,687
City Hotel,0,59,2016,3053
City Hotel,0,85,2016,6003
City Hotel,0,0,2016,4909
City Hotel,0,85,2016,4932
City Hotel,0,106,2016,3784
City Hotel,0,218,2016,4140
City Hotel,0,85,2016,4593
City Hotel,0,349,2016,7913
City Hotel,0,85,2016,424
City Hotel,0,85,2016,1329
City Hotel,0,349,2016,4773
City Hotel,0,85,2016,3673
City Hotel,0,85,2016,6660
City Hotel,0,349,2016,7292
City Hotel,0,9,2016,7332
City Hotel,0,85,2016,775
City Hotel,0,85,2016,1128
City Hotel,0,85,2016,2477
City Hotel,0,85,2016,6841
City Hotel,0,85,2016,5829
City Hotel,0,349,2016,308
City Hotel,0,349,2016,2314
City Hotel,0,85,2016,6458
City Hotel,0,349,2016,5279
City Hotel,0,349,2016,3627
City Hotel,0,349,2016,3637
City Hotel,0,85,2016,2017
City Hotel,0,349,2016,2072
City Hotel,0,220,2016,532
City Hotel,0,349,2016,7619
City Hotel,0,85,2016,4964
City Hotel,0,85,2016,1578
City Hotel,0,349,2016,2759
City Hotel,0,85,2016,3862
City Hotel,0,77,2016,4539
City Hotel,0,85,2016,6822
City Hotel,0,77,2016,3092
City Hotel,0,85,2016,3049
City Hotel,0,85,2016,7957
City Hotel,0,85,2016,2057
City Hotel,0,349,2016,1691
City Hotel,0,77,2016,6694
City Hotel,0,338,2016,1558
City Hotel,0,2,2016,2968
City Hotel,0,17,2016,7484
City Hotel,0,5,2016,4472
City Hotel,0,187,2016,3987
City Hotel,0,3,2016,2287
City Hotel,0,338,2016,4177
City Hotel,0,95,2016,6438
City Hotel,0,166,2016,90
City Hotel,0,163,2016,908
City Hotel,0,185,2016,4653
City Hotel,0,3,2016,7485
City Hotel,0,141,2016,5839
City Hotel,0,1,2016,4287
City Hotel,0,51,2016,3739
City Hotel,0,32,2016,3678
City Hotel,0,253,2016,7120
City Hotel,0,253,2016,399
City Hotel,0,253,2016,1522
City Hotel,0,253,2016,7974
City Hotel,0,132,2016,6059
City Hotel,0,132,2016,3795
City Hotel,0,338,2016,6817
City Hotel,0,75,2016,5949
City Hotel,0,78,2016,6686
City Hotel,0,75,2016,7830
City Hotel,0,2,2016,6110
City Hotel,0,28,2016,2930
City Hotel,0,28,2016,524
City Hotel,0,28,2016,3975
City Hotel,0,7,2016,1191
City Hotel,0,0,2016,4462
City Hotel,0,16,2016,6958
City Hotel,0,77,2016,7741
City Hotel,0,29,2016,6881
City Hotel,0,338,2016,5089
City Hotel,0,338,2016,1635
City Hotel,0,338,2016,1231
City Hotel,0,126,2016,694
City Hotel,0,147,2016,6835
City Hotel,0,102,2016,197
City Hotel,0,36,2016,2890
City Hotel,0,338,2016,1953
City Hotel,0,338,2016,7782
City Hotel,0,338,2016,1364
City Hotel,0,338,2016,3035
City Hotel,0,338,2016,6699
City Hotel,0,187,2016,6050
City Hotel,0,338,2016,7714
City Hotel,0,187,2016,178
City Hotel,0,187,2016,7108
City Hotel,0,28,2016,3777
City Hotel,0,101,2016,2558
City Hotel,0,0,2016,2386
City Hotel,0,88,2016,6078
City Hotel,0,3,2016,3916
City Hotel,0,0,2016,650
City Hotel,0,147,2016,1311
City Hotel,0,0,2016,3749
City Hotel,0,102,2016,911
City Hotel,0,110,2016,7333
City Hotel,0,180,2016,3380
City Hotel,0,36,2016,3437
City Hotel,0,110,2016,506
City Hotel,0,110,2016,7525
City Hotel,0,110,2016,319
City Hotel,0,102,2016,745
City Hotel,0,0,2016,2875
City Hotel,0,8,2016,5340
City Hotel,0,7,2016,2708
City Hotel,0,32,2016,1287
City Hotel,0,16,2016,5575
City Hotel,0,34,2016,4326
City Hotel,0,164,2016,7640
City Hotel,0,3,2016,3327
City Hotel,0,35,2016,1317
City Hotel,0,180,2016,7942
City Hotel,0,3,2016,3750
City Hotel,0,17,2016,5509
City Hotel,0,32,2016,7005
City Hotel,0,186,2016,382
City Hotel,0,32,2016,1581
City Hotel,0,0,2016,393
City Hotel,0,32,2016,3258
City Hotel,0,41,2017,7811
City Hotel,0,3,2016,5403
City Hotel,0,18,2016,2940
City Hotel,0,12,2016,2953
City Hotel,0,12,2016,4260
City Hotel,0,9,2016,4924
City Hotel,0,23,2016,5429
City Hotel,0,12,2016,2844
City Hotel,0,12,2016,5237
City Hotel,0,12,2016,6072
City Hotel,0,12,2016,2056
City Hotel,0,12,2016,1858
City Hotel,0,12,2016,1303
City Hotel,0,12,2016,2100
City Hotel,0,0,2016,5946
City Hotel,0,11,2016,5238
City Hotel,0,94,2016,4389
City Hotel,0,3,2016,3887
City Hotel,0,93,2016,1584
City Hotel,0,59,2016,7739
City Hotel,0,10,2016,2265
City Hotel,0,6,2016,7589
City Hotel,0,203,2016,5636
City Hotel,0,228,2016,5394
City Hotel,0,228,2016,7571
City Hotel,0,15,2016,7509
City Hotel,0,25,2016,3232
City Hotel,0,10,2016,604
City Hotel,0,151,2016,3260
City Hotel,0,40,2016,1578
City Hotel,0,0,2016,394
City Hotel,0,176,2016,7969
City Hotel,0,0,2016,4068
City Hotel,0,17,2016,1789
City Hotel,0,133,2016,7703
City Hotel,0,151,2016,7622
City Hotel,0,151,2016,6555
City Hotel,0,0,2016,5037
City Hotel,0,68,2016,7557
City Hotel,0,68,2016,3382
City Hotel,0,151,2016,5772
City Hotel,0,45,2016,6315
City Hotel,0,203,2016,5875
City Hotel,0,14,2016,2289
City Hotel,0,180,2016,7389
City Hotel,0,180,2016,2019
City Hotel,0,180,2016,3217
City Hotel,0,180,2016,2274
City Hotel,0,0,2016,7640
City Hotel,0,151,2016,5630
City Hotel,0,4,2016,4317
City Hotel,0,0,2016,2389
City Hotel,0,98,2016,2880
City Hotel,0,6,2016,2738
City Hotel,0,23,2016,1646
City Hotel,0,151,2016,2506
City Hotel,0,88,2016,3289
City Hotel,0,49,2016,5404
City Hotel,0,36,2016,7240
City Hotel,0,262,2016,6295
City Hotel,0,147,2016,3924
City Hotel,0,181,2016,3754
City Hotel,0,2,2016,1171
City Hotel,0,11,2016,7183
City Hotel,0,1,2016,232
City Hotel,0,61,2016,5424
City Hotel,0,54,2016,3405
City Hotel,0,27,2016,1832
City Hotel,0,3,2016,6200
City Hotel,0,1,2016,273
City Hotel,0,99,2016,3137
City Hotel,0,124,2016,6438
City Hotel,0,89,2016,2575
City Hotel,0,88,2016,7234
City Hotel,0,24,2016,169
City Hotel,0,222,2016,1647
City Hotel,0,124,2016,3617
City Hotel,0,266,2016,3947
City Hotel,0,13,2016,4975
City Hotel,0,13,2016,6530
City Hotel,0,28,2016,3211
City Hotel,0,32,2016,7956
City Hotel,0,158,2016,3247
City Hotel,0,30,2016,2163
City Hotel,0,23,2016,326
City Hotel,0,59,2016,124
City Hotel,0,59,2016,7758
City Hotel,0,95,2016,1450
City Hotel,0,35,2016,2483
City Hotel,0,181,2016,6894
City Hotel,0,25,2016,7154
City Hotel,0,181,2016,2111
City Hotel,0,47,2016,3572
City Hotel,0,33,2016,816
City Hotel,0,60,2016,590
City Hotel,0,213,2016,6012
City Hotel,0,2,2016,4975
City Hotel,0,131,2016,3785
City Hotel,0,182,2016,5871
City Hotel,0,17,2016,6496
City Hotel,0,131,2016,7116
City Hotel,0,124,2016,1695
City Hotel,0,1,2016,1081
City Hotel,0,338,2016,1168
City Hotel,0,182,2016,1403
City Hotel,0,271,2016,7239
City Hotel,0,25,2016,2435
City Hotel,0,28,2016,7270
City Hotel,0,68,2016,4713
City Hotel,0,4,2016,1377
City Hotel,0,9,2017,7597
City Hotel,0,2,2017,2822
City Hotel,0,105,2016,1859
City Hotel,0,180,2016,2468
City Hotel,0,19,2016,5373
City Hotel,0,47,2016,4925
City Hotel,0,19,2016,972
City Hotel,0,180,2016,4134
City Hotel,0,0,2016,7313
City Hotel,0,182,2016,1537
City Hotel,0,111,2016,6444
City Hotel,0,181,2016,4063
City Hotel,0,180,2016,2861
City Hotel,0,181,2016,1974
City Hotel,0,181,2016,1302
City Hotel,0,180,2016,2166
City Hotel,0,180,2016,3632
City Hotel,0,0,2016,6812
City Hotel,0,181,2016,6918
City Hotel,0,19,2016,6536
City Hotel,0,181,2016,6028
City Hotel,0,13,2016,5002
City Hotel,0,181,2016,5762
City Hotel,0,181,2016,2536
City Hotel,0,17,2016,3205
City Hotel,0,181,2016,443
City Hotel,0,180,2016,6740
City Hotel,0,181,2016,1525
City Hotel,0,181,2016,1552
City Hotel,0,180,2016,5381
City Hotel,0,36,2016,6635
City Hotel,0,181,2016,7031
City Hotel,0,181,2016,492
City Hotel,0,181,2016,2425
City Hotel,0,181,2016,1996
City Hotel,0,5,2016,3364
City Hotel,0,27,2016,7943
City Hotel,0,4,2016,6774
City Hotel,0,31,2016,489
City Hotel,0,209,2016,1561
City Hotel,0,212,2016,4525
City Hotel,0,208,2016,7953
City Hotel,0,84,2016,3168
City Hotel,0,260,2016,1531
City Hotel,0,0,2016,5374
City Hotel,0,279,2016,6994
City Hotel,0,279,2016,7102
City Hotel,0,279,2016,5750
City Hotel,0,36,2016,1669
City Hotel,0,279,2016,7559
City Hotel,0,180,2016,2803
City Hotel,0,279,2016,4491
City Hotel,0,36,2016,6463
City Hotel,0,1,2016,6268
City Hotel,0,112,2016,7871
City Hotel,0,181,2016,6274
City Hotel,0,187,2016,2255
City Hotel,0,125,2016,4265
City Hotel,0,40,2016,4664
City Hotel,0,126,2016,6756
City Hotel,0,32,2016,4477
City Hotel,0,181,2016,5421
City Hotel,0,181,2016,144
City Hotel,0,187,2016,7133
City Hotel,0,181,2016,1779
City Hotel,0,181,2016,3166
City Hotel,0,25,2016,2523
City Hotel,0,180,2016,7927
City Hotel,0,181,2016,6816
City Hotel,0,181,2016,3626
City Hotel,0,181,2016,2563
City Hotel,0,181,2016,5061
City Hotel,0,181,2016,4892
City Hotel,0,181,2016,807
City Hotel,0,181,2016,324
City Hotel,0,181,2016,2629
City Hotel,0,181,2016,6524
City Hotel,0,181,2016,2667
City Hotel,0,181,2016,6469
City Hotel,0,180,2016,6081
City Hotel,0,180,2016,7941
City Hotel,0,206,2016,5699
City Hotel,0,180,2016,1214
City Hotel,0,43,2016,2104
City Hotel,0,181,2016,3412
City Hotel,0,180,2016,7918
City Hotel,0,180,2016,525
City Hotel,0,114,2016,2105
City Hotel,0,26,2016,4023
City Hotel,0,111,2016,1392
City Hotel,0,47,2017,743
City Hotel,0,180,2016,2041
City Hotel,0,111,2016,3844
City Hotel,0,36,2016,2106
City Hotel,0,180,2016,7583
City Hotel,0,36,2016,2987
City Hotel,0,181,2016,4047
City Hotel,0,180,2016,4672
City Hotel,0,113,2016,3313
City Hotel,0,180,2016,2551
City Hotel,0,36,2016,396
City Hotel,0,180,2016,7027
City Hotel,0,180,2016,1025
City Hotel,0,0,2016,3640
City Hotel,0,182,2016,6306
City Hotel,0,181,2016,6831
City Hotel,0,21,2016,6294
City Hotel,0,82,2016,2950
City Hotel,0,3,2016,6332
City Hotel,0,180,2016,1985
City Hotel,0,279,2016,2051
City Hotel,0,182,2016,3391
City Hotel,0,0,2016,5935
City Hotel,0,81,2016,1207
City Hotel,0,180,2016,3466
City Hotel,0,1,2016,1248
City Hotel,0,22,2016,6545
City Hotel,0,17,2016,700
City Hotel,0,113,2016,5512
City Hotel,0,40,2016,3565
City Hotel,0,6,2016,7965
City Hotel,0,36,2016,5008
City Hotel,0,17,2016,5303
City Hotel,0,57,2016,5210
City Hotel,0,82,2016,2614
City Hotel,0,3,2016,7167
City Hotel,0,53,2016,5606
City Hotel,0,1,2016,4090
City Hotel,0,113,2016,762
City Hotel,0,2,2016,2765
City Hotel,0,176,2016,1021
City Hotel,0,41,2016,5439
City Hotel,0,2,2016,693
City Hotel,0,194,2016,2193
City Hotel,0,3,2016,1972
City Hotel,0,11,2016,3698
City Hotel,0,17,2016,3852
City Hotel,0,0,2016,4758
City Hotel,0,0,2016,5852
City Hotel,0,15,2016,6146
City Hotel,0,0,2016,2625
City Hotel,0,52,2016,7967
City Hotel,0,0,2016,6694
City Hotel,0,1,2016,6996
City Hotel,0,22,2016,4480
City Hotel,0,3,2016,478
City Hotel,0,1,2016,4402
City Hotel,0,1,2016,6715
City Hotel,0,1,2016,7559
City Hotel,0,91,2016,1493
City Hotel,0,22,2016,1099
City Hotel,0,0,2016,7284
City Hotel,0,6,2016,307
City Hotel,0,2,2016,5522
City Hotel,1,1,2017,2486
City Hotel,0,4,2017,2119
City Hotel,0,6,2017,673
City Hotel,0,5,2017,655
City Hotel,0,25,2017,3394
City Hotel,0,6,2017,7069
City Hotel,0,0,2016,5015
City Hotel,0,268,2016,3305
City Hotel,0,48,2016,7445
City Hotel,0,49,2016,6922
City Hotel,0,24,2016,3679
City Hotel,0,268,2016,1972
City Hotel,0,49,2016,6712
City Hotel,0,97,2016,3721
City Hotel,0,268,2016,3558
City Hotel,0,47,2016,36
City Hotel,0,268,2016,7401
City Hotel,0,0,2016,2117
City Hotel,0,268,2016,4660
City Hotel,0,268,2016,3736
City Hotel,0,84,2016,1575
City Hotel,0,98,2016,6559
City Hotel,0,185,2016,633
City Hotel,0,185,2016,6297
City Hotel,0,185,2016,5070
City Hotel,0,81,2016,2191
City Hotel,0,24,2016,1531
City Hotel,0,18,2016,6907
City Hotel,0,21,2016,5523
City Hotel,0,1,2016,77
City Hotel,0,0,2016,3551
City Hotel,0,25,2016,7044
City Hotel,0,0,2016,7206
City Hotel,0,2,2016,2812
City Hotel,0,112,2016,382
City Hotel,0,0,2016,4709
City Hotel,0,17,2016,7368
City Hotel,0,0,2016,1744
City Hotel,0,77,2016,7937
City Hotel,0,0,2016,6019
City Hotel,0,36,2016,6507
City Hotel,0,44,2016,6799
City Hotel,0,38,2016,5340
City Hotel,0,2,2016,4211
City Hotel,0,23,2016,634
City Hotel,0,36,2016,3503
City Hotel,0,36,2016,7567
City Hotel,0,68,2016,936
City Hotel,0,45,2016,7187
City Hotel,0,0,2016,1741
City Hotel,0,43,2016,5727
City Hotel,0,1,2016,6458
City Hotel,0,2,2016,7244
City Hotel,0,22,2016,1022
City Hotel,0,2,2016,4455
City Hotel,0,2,2016,801
City Hotel,0,2,2016,5331
City Hotel,0,2,2016,2034
City Hotel,0,1,2016,2541
City Hotel,0,20,2016,1215
City Hotel,0,2,2016,3682
City Hotel,0,2,2016,2743
City Hotel,0,2,2016,5560
City Hotel,0,6,2016,5549
City Hotel,0,6,2016,5123
City Hotel,0,238,2016,3313
City Hotel,0,0,2016,678
City Hotel,0,77,2016,4701
City Hotel,0,335,2016,259
City Hotel,0,2,2016,5729
City Hotel,0,53,2016,5749
City Hotel,0,0,2016,2309
City Hotel,0,105,2016,6219
City Hotel,0,105,2016,4030
City Hotel,0,105,2016,4128
City Hotel,0,105,2016,4188
City Hotel,0,105,2016,6448
City Hotel,0,105,2016,360
City Hotel,0,105,2016,4507
City Hotel,0,53,2016,6048
City Hotel,0,105,2016,979
City Hotel,0,53,2016,6115
City Hotel,0,105,2016,4047
City Hotel,0,105,2016,7560
City Hotel,0,105,2016,2350
City Hotel,0,105,2016,3579
City Hotel,0,105,2016,3817
City Hotel,0,105,2016,7227
City Hotel,0,105,2016,2264
City Hotel,0,0,2016,6625
City Hotel,0,53,2016,863
City Hotel,0,53,2016,7162
City Hotel,0,53,2016,5006
City Hotel,0,53,2016,2896
City Hotel,0,53,2016,6113
City Hotel,0,53,2016,3930
City Hotel,0,53,2016,142
City Hotel,0,53,2016,2159
City Hotel,0,7,2016,4681
City Hotel,0,34,2016,3633
City Hotel,0,53,2016,4122
City Hotel,0,34,2016,1920
City Hotel,0,1,2016,7693
City Hotel,0,53,2016,2232
City Hotel,0,92,2016,5298
City Hotel,0,0,2016,318
City Hotel,0,135,2016,1601
City Hotel,0,53,2016,230
City Hotel,0,5,2016,3885
City Hotel,0,0,2016,6257
City Hotel,0,57,2016,7667
City Hotel,0,4,2016,7466
City Hotel,0,335,2016,3495
City Hotel,0,255,2016,5857
City Hotel,0,254,2016,5395
City Hotel,0,255,2016,562
City Hotel,0,3,2016,6848
City Hotel,0,335,2016,4486
City Hotel,0,99,2016,4841
City Hotel,0,99,2016,7304
City Hotel,0,335,2016,4392
City Hotel,0,38,2016,7718
City Hotel,0,261,2016,5052
City Hotel,0,377,2016,5275
City Hotel,0,377,2016,6562
City Hotel,0,261,2016,7213
City Hotel,0,238,2016,4441
City Hotel,0,335,2016,2297
City Hotel,0,335,2016,1317
City Hotel,0,238,2016,4586
City Hotel,0,335,2016,2182
City Hotel,0,335,2016,2241
City Hotel,0,335,2016,6879
City Hotel,0,38,2016,5509
City Hotel,0,218,2016,1239
City Hotel,0,335,2016,4658
City Hotel,0,335,2016,7739
City Hotel,0,377,2016,7893
City Hotel,0,335,2016,4646
City Hotel,0,377,2016,1041
City Hotel,0,377,2016,4183
City Hotel,0,335,2016,4047
City Hotel,0,377,2016,5912
City Hotel,0,335,2016,3156
City Hotel,0,377,2016,2835
City Hotel,0,377,2016,5178
City Hotel,0,377,2016,3858
City Hotel,0,0,2016,702
City Hotel,0,120,2016,4584
City Hotel,0,120,2016,3204
City Hotel,0,335,2016,4970
City Hotel,0,120,2016,4509
City Hotel,0,0,2016,7555
City Hotel,0,335,2016,7801
City Hotel,0,377,2016,453
City Hotel,0,377,2016,4185
City Hotel,0,377,2016,6149
City Hotel,0,377,2016,5505
City Hotel,0,335,2016,5042
City Hotel,0,377,2016,6136
City Hotel,0,377,2016,7471
City Hotel,0,377,2016,7781
City Hotel,0,377,2016,6084
City Hotel,0,335,2016,4445
City Hotel,0,3,2016,1078
City Hotel,0,40,2016,1810
City Hotel,0,377,2016,3657
City Hotel,0,377,2016,4651
City Hotel,0,377,2016,3008
City Hotel,0,377,2016,6095
City Hotel,0,377,2016,6022
City Hotel,0,377,2016,4631
City Hotel,0,377,2016,2749
City Hotel,0,377,2016,7969
City Hotel,0,0,2016,6818
City Hotel,0,96,2016,4252
City Hotel,0,377,2016,2840
City Hotel,0,3,2016,4469
City Hotel,0,377,2016,297
City Hotel,0,335,2016,6912
City Hotel,0,377,2016,3516
City Hotel,0,377,2016,6068
City Hotel,0,237,2016,7903
City Hotel,0,377,2016,3411
City Hotel,0,377,2016,6426
City Hotel,0,377,2016,3098
City Hotel,0,10,2016,1066
City Hotel,0,377,2016,4827
City Hotel,0,237,2016,2504
City Hotel,0,377,2016,7451
City Hotel,0,377,2016,7546
City Hotel,0,377,2016,6682
City Hotel,0,377,2016,5909
City Hotel,0,377,2016,4143
City Hotel,0,377,2016,7419
City Hotel,0,110,2016,6226
City Hotel,0,377,2016,4793
City Hotel,0,377,2016,5939
City Hotel,0,377,2016,5045
City Hotel,0,377,2016,4629
City Hotel,0,377,2016,5222
City Hotel,0,377,2016,6668
City Hotel,0,110,2016,7917
City Hotel,0,377,2016,1151
City Hotel,0,2,2016,7464
City Hotel,0,377,2016,7393
City Hotel,0,0,2016,296
City Hotel,0,377,2016,4335
City Hotel,0,35,2016,4447
City Hotel,0,377,2016,7597
City Hotel,0,377,2016,3465
City Hotel,0,377,2016,4926
City Hotel,0,377,2016,6878
City Hotel,0,377,2016,6064
City Hotel,0,377,2016,6381
City Hotel,0,335,2016,1350
City Hotel,0,377,2016,3557
City Hotel,0,377,2016,3467
City Hotel,0,377,2016,7408
City Hotel,0,377,2016,476
City Hotel,0,377,2016,1368
City Hotel,0,377,2016,6943
City Hotel,0,377,2016,4863
City Hotel,0,335,2016,6738
City Hotel,0,335,2016,3927
City Hotel,0,335,2016,1486
City Hotel,0,377,2016,7695
City Hotel,0,101,2016,1813
City Hotel,0,377,2016,3824
City Hotel,0,335,2016,6271
City Hotel,0,55,2016,4301
City Hotel,0,55,2016,7906
City Hotel,0,377,2016,1734
City Hotel,0,377,2016,4539
City Hotel,0,377,2016,2948
City Hotel,0,377,2016,1134
City Hotel,0,3,2016,6322
City Hotel,0,335,2016,6492
City Hotel,0,5,2016,6864
City Hotel,0,377,2016,3044
City Hotel,0,335,2016,1511
City Hotel,0,335,2016,33
City Hotel,0,377,2016,7760
City Hotel,0,100,2016,1201
City Hotel,0,335,2016,2720
City Hotel,0,83,2016,1236
City Hotel,0,122,2016,3293
City Hotel,0,31,2016,2652
City Hotel,0,3,2016,1893
City Hotel,0,33,2016,5490
City Hotel,0,53,2016,6719
City Hotel,0,0,2016,7964
City Hotel,0,39,2016,4721
City Hotel,0,10,2016,1447
City Hotel,0,108,2016,6229
City Hotel,0,10,2016,2930
City Hotel,0,335,2016,1112
City Hotel,0,26,2016,3205
City Hotel,0,31,2016,7198
City Hotel,0,32,2016,4043
City Hotel,0,37,2016,6876
City Hotel,0,53,2016,7025
City Hotel,0,31,2016,371
City Hotel,0,44,2016,404
City Hotel,0,32,2016,3519
City Hotel,0,10,2016,2267
City Hotel,0,10,2016,3781
City Hotel,0,29,2016,377
City Hotel,0,35,2016,1798
City Hotel,0,108,2016,7436
City Hotel,0,237,2016,7889
City Hotel,0,12,2016,5528
City Hotel,0,64,2016,7974
City Hotel,0,177,2016,5467
City Hotel,0,0,2016,4560
City Hotel,0,114,2016,3404
City Hotel,0,50,2016,7933
City Hotel,0,31,2016,7301
City Hotel,0,5,2016,723
City Hotel,0,38,2016,7547
City Hotel,0,3,2016,7405
City Hotel,0,252,2016,7375
City Hotel,0,246,2016,1014
City Hotel,0,248,2016,1663
City Hotel,0,245,2016,1083
City Hotel,0,252,2016,2207
City Hotel,0,252,2016,2420
City Hotel,0,252,2016,53
City Hotel,0,252,2016,1140
City Hotel,0,252,2016,2634
City Hotel,0,55,2016,1736
City Hotel,0,3,2016,7268
City Hotel,0,0,2016,1840
City Hotel,0,0,2016,7940
City Hotel,0,38,2016,5621
City Hotel,0,27,2016,6372
City Hotel,0,134,2016,6699
City Hotel,0,0,2016,4594
City Hotel,0,160,2016,1579
City Hotel,0,45,2016,2072
City Hotel,0,202,2016,6218
City Hotel,0,13,2016,1847
City Hotel,0,277,2016,7981
City Hotel,0,27,2016,2692
City Hotel,0,26,2016,7266
City Hotel,0,125,2016,7665
City Hotel,0,0,2016,4835
City Hotel,0,20,2016,7161
City Hotel,0,248,2016,3492
City Hotel,0,1,2016,1988
City Hotel,0,1,2016,3913
City Hotel,0,0,2016,5132
City Hotel,0,50,2016,5694
City Hotel,0,60,2016,3262
City Hotel,0,212,2016,7491
City Hotel,0,7,2016,2775
City Hotel,0,6,2016,2635
City Hotel,0,0,2016,3650
City Hotel,0,0,2016,5360
City Hotel,0,359,2016,5786
City Hotel,0,326,2016,7699
City Hotel,0,326,2016,5252
City Hotel,0,359,2016,6065
City Hotel,0,359,2016,5319
City Hotel,0,359,2016,4551
City Hotel,0,6,2016,3283
City Hotel,0,48,2016,2985
City Hotel,0,57,2016,4765
City Hotel,0,359,2016,3927
City Hotel,0,7,2016,576
City Hotel,0,359,2016,4072
City Hotel,0,24,2016,925
City Hotel,0,26,2016,5278
City Hotel,0,359,2016,7850
City Hotel,0,40,2016,6421
City Hotel,0,359,2016,3110
City Hotel,0,359,2016,621
City Hotel,0,359,2016,1676
City Hotel,0,256,2016,4502
City Hotel,0,359,2016,6921
City Hotel,0,359,2016,2594
City Hotel,0,4,2016,3829
City Hotel,0,53,2016,1942
City Hotel,0,1,2016,6631
City Hotel,0,359,2016,3172
City Hotel,0,359,2016,6541
City Hotel,0,52,2016,4900
City Hotel,0,48,2016,1789
City Hotel,0,30,2016,1161
City Hotel,0,52,2016,5124
City Hotel,0,25,2016,6138
City Hotel,0,143,2016,5334
City Hotel,0,48,2016,2351
City Hotel,0,230,2016,6849
City Hotel,0,25,2016,982
City Hotel,0,37,2016,5625
City Hotel,0,57,2016,7207
City Hotel,0,4,2016,3137
City Hotel,0,23,2016,2316
City Hotel,0,23,2016,5522
City Hotel,0,25,2016,3188
City Hotel,0,50,2016,7548
City Hotel,0,28,2016,2790
City Hotel,0,54,2016,3884
City Hotel,0,47,2016,4874
City Hotel,0,70,2016,6756
City Hotel,0,5,2016,3413
City Hotel,0,16,2016,3778
City Hotel,0,54,2016,5251
City Hotel,0,73,2016,1220
City Hotel,0,54,2016,3539
City Hotel,0,73,2016,1278
City Hotel,0,54,2016,7515
City Hotel,0,73,2016,901
City Hotel,0,54,2016,7938
City Hotel,0,73,2016,1304
City Hotel,0,54,2016,2553
City Hotel,0,54,2016,4270
City Hotel,0,53,2016,4824
City Hotel,0,65,2016,7374
City Hotel,0,153,2016,6619
City Hotel,0,165,2016,2090
City Hotel,0,54,2016,1744
City Hotel,0,73,2016,343
City Hotel,0,54,2016,237
City Hotel,0,73,2016,869
City Hotel,0,54,2016,5522
City Hotel,0,95,2016,3210
City Hotel,0,26,2016,7160
City Hotel,0,26,2016,7144
City Hotel,0,13,2016,7231
City Hotel,0,13,2016,1443
City Hotel,0,13,2016,163
City Hotel,0,159,2016,678
City Hotel,0,37,2016,2835
City Hotel,0,37,2016,4365
City Hotel,0,58,2016,2628
City Hotel,0,27,2016,3022
City Hotel,0,3,2016,3379
City Hotel,0,65,2016,3256
City Hotel,0,43,2016,6975
City Hotel,0,159,2016,6738
City Hotel,0,43,2016,3996
City Hotel,0,25,2016,2804
City Hotel,0,25,2016,7039
City Hotel,0,25,2016,1351
City Hotel,0,159,2016,6477
City Hotel,0,25,2016,224
City Hotel,0,26,2016,7965
City Hotel,0,46,2016,2222
City Hotel,0,153,2016,3489
City Hotel,0,55,2016,5842
City Hotel,0,59,2016,7940
City Hotel,0,12,2016,6425
City Hotel,0,47,2016,7707
City Hotel,0,52,2016,4437
City Hotel,0,79,2016,5381
City Hotel,0,70,2016,4688
City Hotel,0,217,2016,533
City Hotel,0,127,2016,7602
City Hotel,0,57,2016,7805
City Hotel,0,188,2016,5875
City Hotel,0,1,2016,3141
City Hotel,0,41,2016,456
City Hotel,0,52,2016,4199
City Hotel,0,64,2016,2852
City Hotel,0,24,2016,989
City Hotel,0,159,2016,2797
City Hotel,0,70,2016,82
City Hotel,0,153,2016,4051
City Hotel,0,40,2016,6211
City Hotel,0,28,2016,855
City Hotel,0,213,2016,1356
City Hotel,0,25,2016,5560
City Hotel,0,57,2016,3301
City Hotel,0,57,2016,367
City Hotel,0,71,2016,1941
City Hotel,0,43,2016,7235
City Hotel,0,154,2016,419
City Hotel,0,103,2016,4747
City Hotel,0,3,2016,689
City Hotel,0,9,2016,2957
City Hotel,0,9,2016,6038
City Hotel,0,8,2016,6073
City Hotel,0,46,2016,6335
